C_Address,C_Descrip,C_Date,C_Day of month,C_Hour,lat,lon
INDIANA AVE / NORTHGATE BLVD,(A) VC HIT/RUN INJ/DEATH,1/1/2006 23:14,1,23,38.61935446,-121.4755343
LEXINGTON ST / FRIENZA AVE, VC AUTO THEFT LOCATE,1/1/2006 23:16,1,23,38.61292672,-121.4415704
65 BRENTFORD CIR,(A)VC TAKE VEH W/O OWNER,1/1/2006 23:20,1,23,38.46292264,-121.4284026
VALLEY HI DR / CENTER PKWY,TOWED/STORED VEH-,1/1/2006 23:30,1,23,38.46377975,-121.4312631
34TH ST / Y ST,ROBBERY - I RPT,1/1/2006 23:45,1,23,38.5550754,-121.4684533
13TH ST / G ST, PC  BURGLARY VEHICLE,1/1/2006 23:45,1,23,38.58245172,-121.4877874
1311 63RD ST, PC  BURGLARY VEHICLE,1/1/2006 23:59,1,23,38.55645223,-121.4289124
4911 8TH AVE,POSS STOLEN VEHICLE- I RPT,1/2/2006 0:00,2,0,38.54470924,-121.4490342
3845 SEA FOREST WAY,(A) GRAND THEFT-AUTO PARTS,1/2/2006 0:00,2,0,38.4625133,-121.4603514
2481 KRAMERIA AVE, PC  BURGLARY RESIDENCE,1/2/2006 0:00,2,0,38.67660642,-121.5190467
6550 PARK RIVIERA WAY,(B)()PC  VANDALISM +$,1/2/2006 0:00,2,0,38.50751789,-121.5477443
2531 S ST,(B)()(A) VANDALISM/ -$,1/2/2006 0:01,2,0,38.56502139,-121.4763254
6730 4TH AVE, PC  PETTY THEFT AUTO PART,1/2/2006 0:01,2,0,38.54783739,-121.4243203
200 BICENTENNIAL CIR,(B)()(A) VANDALISM/ -$,1/2/2006 0:01,2,0,38.55137298,-121.4061503
2311 RIVER PLAZA DR, PC  BURGLARY VEHICLE,1/2/2006 0:01,2,0,38.60824476,-121.5192803
3251 SAN JOSE WAY, PC  PETTY THEFT/ OUTSIDE,1/2/2006 0:01,2,0,38.54468278,-121.4591392
12TH AVE / LISSETTA AVE, PC FALSE PERSONATION,1/2/2006 0:02,2,0,38.54118802,-121.459316
3345 MABEL ST, HS POSS DRUG PARAPH,1/2/2006 0:05,2,0,38.62769343,-121.4634451
1549 JANRICK AVE, PC  BURGLARY RESIDENCE,1/2/2006 0:30,2,0,38.47687825,-121.5002604
4108 WEYMOUTH LN,VANDALISM - I RPT,1/2/2006 0:31,2,0,38.48227523,-121.4584554
621 CLAIRE AVE, PC  BURGLARY RESIDENCE,1/2/2006 1:00,2,1,38.66254563,-121.451289
930 43RD AVE,(A) GRAND THEFT-AUTO PARTS,1/2/2006 1:30,2,1,38.51484622,-121.5249979
SAN JUAN RD / BANDON WAY,(A) RECEIVE STOLEN PROPERTY,1/2/2006 1:38,2,1,38.62743901,-121.5056249
24TH ST / TEEKAY WAY,(B)HS POSS -GR MARIJ,1/2/2006 1:41,2,1,38.47663386,-121.4803303
BRUCEVILLE RD / CALVINE RD,TRAFFIC-ACCIDENT-NON INJURY,1/2/2006 1:56,2,1,38.44973707,-121.4180465
2912 CAMARILLO DR,FOUND PROPERTY - I RPT,1/2/2006 2:00,2,2,38.61880719,-121.4796125
8461 TAMBOR WAY,(B)()PC  VANDALISM +$,1/2/2006 2:00,2,2,38.44803746,-121.4078016
6421 RIVERSIDE BLVD, PC  BURGLARY BUSINESS,1/2/2006 2:19,2,2,38.51042757,-121.5419071
7553 GREENHAVEN DR, PC  BURGLARY VEHICLE,1/2/2006 3:00,2,3,38.48243228,-121.514852
35TH ST / BROADWAY,NON INJ HR/MAIL OUT REPORT,1/2/2006 5:00,2,5,38.55155803,-121.4684935
15TH ST / C ST,TOWED/STORED VEHICLE,1/2/2006 6:12,2,6,38.58612197,-121.48322
1595 SILICA AVE,TOWED/STORED VEHICLE,1/2/2006 6:24,2,6,38.60879322,-121.4306804
ELIZA ST / LOUISE ST,(E) BATTERY NONCOHAB SPOUS,1/2/2006 6:25,2,6,38.59444259,-121.4814732
1240 ALDER TREE WAY,(A)VC TAKE VEH W/O OWNER,1/2/2006 6:30,2,6,38.48369463,-121.515322
3205 42ND ST, PC  BURGLARY VEHICLE,1/2/2006 6:30,2,6,38.5454679,-121.4573325
1515 NORTH AVE, HS POSS DRUG PARAPH,1/2/2006 6:48,2,6,38.64036498,-121.4321298
2801 L ST, PETTY THEFT/LICENSE PLATE,1/2/2006 6:50,2,6,38.57201606,-121.4692575
2628 27TH ST,(A)()(D) FAIL TO REG- DAY,1/2/2006 7:00,2,7,38.55531685,-121.4792852
3720 CYPRESS ST,(B)()VANDALISM GRAF +$,1/2/2006 7:16,2,7,38.6358152,-121.4446434
ETHAN WAY / HALLMARK DR,TRAFFIC-ACCIDENT-NON INJURY,1/2/2006 7:53,2,7,38.59156169,-121.4200242
4635 POWER INN RD,(A)VC TAKE VEH W/O OWNER,1/2/2006 8:00,2,8,38.53444222,-121.4079133
10TH ST / K ST,(A)HS POSS CNTRL SUBST,1/2/2006 8:20,2,8,38.57920289,-121.493943
4TH AVE / REDDING AVE,TOWED/STORED VEHICLE,1/2/2006 9:38,2,9,38.54867149,-121.4230827
ROANOKE AVE / BELDEN ST, VC AUTO THEFT LOCATE,1/2/2006 9:56,2,9,38.63482334,-121.4416684
212 CHRISTINE DR,(A)()(D) FAIL TO REG- DAY,1/2/2006 10:00,2,10,38.62073056,-121.4618489
2351 NORTHGATE BLVD, PC  BATTERY CIVILIAN,1/2/2006 10:00,2,10,38.60930026,-121.4770641
3251 NORTHGATE BLVD, PC  BURGLARY VEHICLE,1/2/2006 10:00,2,10,38.62630755,-121.4756162
346 LINDLEY DR,MISSING PERSON,1/2/2006 10:30,2,10,38.62073678,-121.4572951
2743 ALBATROSS WAY,THREATS - I RPT,1/2/2006 11:00,2,11,38.61538617,-121.4234494
7060 ROCK CREEK WAY,MISSING PERSON,1/2/2006 11:00,2,11,38.51364018,-121.4211919
MABEL ST / FORD RD,(A) VC HIT/RUN INJ/DEATH,1/2/2006 11:03,2,11,38.62866431,-121.4631893
MCNAMARA WAY / BENOIT CT, VC AUTO THEFT LOCATE,1/2/2006 11:32,2,11,38.46252937,-121.4585038
RIO LINDA BLVD / CARMELITA AVE,TRAFFIC-ACCIDENT-NON INJURY,1/2/2006 11:37,2,11,38.62968232,-121.446116
1328 D ST,BATTERY - I RPT,1/2/2006 11:38,2,11,38.58514056,-121.4854381
BETTY WAY / CAMELLIA AVE,(A) HIT/RUN,1/2/2006 11:54,2,11,38.57630105,-121.4319262
2156 CANTALIER ST,MISSING PERSON,1/2/2006 12:00,2,12,38.60527526,-121.4516527
2300 G ST, US   THEFT OF MAIL,1/2/2006 12:00,2,12,38.57848338,-121.4742082
3824 12TH AVE,HARASSMENT - I RPT,1/2/2006 12:00,2,12,38.54102578,-121.4657714
HAVENSIDE DR / RIVERSIDE BLVD, HS POSS SALE RCK COCAI,1/2/2006 12:10,2,12,38.51348202,-121.532542
W ST / 16TH ST,TOWED/STORED VEH-,1/2/2006 12:22,2,12,38.56382548,-121.491401
1960 JOAN WAY, VC AUTO THEFT LOCATE,1/2/2006 12:29,2,12,38.60739495,-121.4205954
100 CAPITOL MALL,(A)VC TAKE VEH W/O OWNER,1/2/2006 13:00,2,13,38.57962095,-121.5068273
2305 SANDCASTLE WAY, PC USE PERSONAL ID INFO,1/2/2006 13:00,2,13,38.6089261,-121.4935886
132 OLMSTEAD DR,(A)()AWDW/NO FIREARM/CIVIL,1/2/2006 13:42,2,13,38.62275189,-121.4642874
4780 NATOMAS BLVD, PC  BURGLARY VEHICLE,1/2/2006 14:00,2,14,38.65941872,-121.5096441
RICHARDS BLVD / DOS RIOS ST,(A) PC GRAND THEFT,1/2/2006 14:00,2,14,38.59530776,-121.4839757
5255 MACK RD,(A) HIT/RUN,1/2/2006 14:15,2,14,38.47433302,-121.4398174
8775 CENTER PKWY,(A) HIT/RUN,1/2/2006 14:21,2,14,38.43840598,-121.4183343
8TH AVE / 44TH ST,(A) PC    CARJACKING,1/2/2006 14:33,2,14,38.54454369,-121.4558291
1370 RESPONSE RD, PC  BURGLARY VEHICLE,1/2/2006 15:00,2,15,38.59645425,-121.4382598
5016 12TH AVE, PC  PETTY THEFT/ OUTSIDE,1/2/2006 15:30,2,15,38.54061027,-121.4474575
8024 ELDER CREEK RD,(K)TRESPASS:INJURE PROPERTY,1/2/2006 15:39,2,15,38.51007761,-121.4095726
1701 ARDEN WAY, PC  BURGLARY BUSINESS,1/2/2006 15:59,2,15,38.60027317,-121.4252477
1690 ARDEN WAY, PC  BURGLARY VEHICLE,1/2/2006 16:00,2,16,38.59808509,-121.4275537
DOS RIOS ST / RICHARDS BLVD,(A)HS POSS AMPHETAMINES,1/2/2006 16:18,2,16,38.59530776,-121.4839757
65TH ST / ELVAS AVE,TRAFFIC-ACCIDENT INJURY,1/2/2006 16:33,2,16,38.55614777,-121.4267606
3550 MARYSVILLE BLVD, PETTY THEFT/LICENSE PLATE,1/2/2006 16:40,2,16,38.63228581,-121.4303283
CALVINE RD / BRUCEVILLE RD,TRAFFIC-ACCIDENT INJURY,1/2/2006 16:44,2,16,38.44973707,-121.4180465
1896 ARDEN WAY, PC   EMBEZZLEMENT,1/2/2006 16:49,2,16,38.59664183,-121.423349
3927 MARYSVILLE BLVD, PC  BURGLARY BUSINESS,1/2/2006 16:50,2,16,38.63931448,-121.4295789
5100 STOCKTON BLVD,(A)VC TAKE VEH W/O OWNER,1/2/2006 17:00,2,17,38.52823386,-121.4456482
1470 JANRICK AVE, PC  BATTERY CIVILIAN,1/2/2006 17:00,2,17,38.47602372,-121.5014051
5210 SHORTWAY DR,(B)()(A) VANDALISM/ -$,1/2/2006 17:00,2,17,38.45541339,-121.4420784
3RD ST / L ST,(A) HIT/RUN,1/2/2006 17:03,2,17,38.58057689,-121.5036968
14TH ST / P ST,TRAFFIC-ACCIDENT INJURY,1/2/2006 17:04,2,17,38.57218405,-121.4907608
2460 FLORIN RD, A DRINKING IN PUBLIC,1/2/2006 17:15,2,17,38.49543922,-121.4799768
1730 O ST, PC  BURGLARY RESIDENCE,1/2/2006 17:45,2,17,38.57163324,-121.4854271
1421 OREGON DR,TOWED/STORED VEHICLE,1/2/2006 17:47,2,17,38.52736754,-121.504668
5824 ANNRUD WAY, PC  BURGLARY RESIDENCE,1/2/2006 17:50,2,17,38.52062063,-121.5084967
ARCADE BLVD / CLAY ST,TOWED/STORED VEH-,1/2/2006 17:51,2,17,38.62635393,-121.4392039
2415 L ST,(A)VC TAKE VEH W/O OWNER,1/2/2006 18:00,2,18,38.57320247,-121.4747123
1831 CAPITOL AVE, PC   INDECENT EXPOSURE,1/2/2006 18:00,2,18,38.57411723,-121.4827193
2668 STONECREEK DR,(A)VC TAKE VEH W/O OWNER,1/2/2006 18:00,2,18,38.61421301,-121.4925571
3950 DEVELOPMENT DR,THREATS - I RPT,1/2/2006 18:00,2,18,38.63939388,-121.4604896
1901 J ST, PC  BURGLARY VEHICLE,1/2/2006 18:20,2,18,38.57725503,-121.4806992
GROVE AVE / ELEANOR AVE,TOWED/STORED VEHICLE,1/2/2006 18:24,2,18,38.61692679,-121.4593506
3140 J ST, PC  BURGLARY VEHICLE,1/2/2006 18:25,2,18,38.57218529,-121.4642683
113 K ST, PC   PETTY THEFT/INSIDE,1/2/2006 18:29,2,18,38.58245363,-121.5052755
4700 FREEPORT BLVD,(A) PC GRAND THEFT,1/2/2006 18:30,2,18,38.53284086,-121.4959218
4331 STOCKTON BLVD, HS POSS DRUG PARAPH,1/2/2006 18:41,2,18,38.53553572,-121.4468745
16TH ST / BROADWAY,(A)VC TAKE VEH W/O OWNER,1/2/2006 18:45,2,18,38.56159185,-121.4923822
1701 O ST,CASUALTY REPORT,1/2/2006 18:45,2,18,38.57240323,-121.4856804
NORTHGATE BLVD / W EL CAMINO AVE,MISCELLANEOUS I RPT (ZMISC),1/2/2006 18:46,2,18,38.61124309,-121.4755625
SUTTERVILLE RD / FRANKLIN BLVD,TRAFFIC-ACCIDENT INJURY,1/2/2006 18:46,2,18,38.54106323,-121.47576
2378 GROVE AVE,(A)VC TAKE VEH W/O OWNER,1/2/2006 18:55,2,18,38.60986284,-121.4590542
3500 53RD ST, PC  BURGLARY RESIDENCE,1/2/2006 19:00,2,19,38.542611,-121.4443687
545 K ST, PC  BURGLARY VEHICLE,1/2/2006 19:00,2,19,38.58052209,-121.4986248
211 HEMFORD CIR,PETTY THEFT - I RPT,1/2/2006 19:00,2,19,38.47764806,-121.4891676
4680 NATOMAS BLVD, PC   PETTY THEFT/INSIDE,1/2/2006 19:01,2,19,38.65735092,-121.5102676
3555 AUBURN BLVD, WI DANGER SELF/OTHERS,1/2/2006 19:05,2,19,38.63862878,-121.3815598
ACACIA AVE / RIO LINDA BLVD,TOWED/STORED VEH-,1/2/2006 19:11,2,19,38.62198839,-121.4461582
3555 AUBURN BLVD,MISSING PERSON,1/2/2006 19:20,2,19,38.63862878,-121.3815598
1253 ACACIA AVE,(A)()AWDW/NO FIREARM/CIVIL,1/2/2006 19:22,2,19,38.62219451,-121.438211
HOWE AVE / FOLSOM BLVD,TRAFFIC-ACCIDENT-NON INJURY,1/2/2006 19:51,2,19,38.54940296,-121.4091389
725 SAN JUAN RD, PC  ROBBERY UNSPECIFIED,1/2/2006 20:02,2,20,38.63040165,-121.4780296
6025 DIAS AVE, WI DANGER SELF/OTHERS,1/2/2006 20:25,2,20,38.51332326,-121.4314836
3348 DRY BRANCH CT,(A)VC TAKE VEH W/O OWNER,1/2/2006 20:30,2,20,38.62875561,-121.5085108
547 L ST,(A)VC TAKE VEH W/O OWNER,1/2/2006 20:30,2,20,38.58184562,-121.5011657
47TH AVE / WOODBINE AVE,TOWED/STORED VEHICLE,1/2/2006 20:32,2,20,38.51030591,-121.4787921
1111 LOS ROBLES BLVD,FAMILY DISTURBANCE - I RPT,1/2/2006 20:52,2,20,38.62982199,-121.4414625
700 K ST, PC FALSE ID TO OFFICER,1/2/2006 20:55,2,20,38.57997771,-121.4978345
10 FIG LEAF CT,MISSING PERSON,1/2/2006 21:00,2,21,38.65899218,-121.4600156
4400 TRUXEL RD, PC  BURGLARY VEHICLE,1/2/2006 21:00,2,21,38.65023973,-121.5085026
4901 ALCOTT DR,(A)VC TAKE VEH W/O OWNER,1/2/2006 21:00,2,21,38.53114891,-121.4223993
2881 38TH AVE,(B)()(A) VANDALISM/ -$,1/2/2006 21:00,2,21,38.51852,-121.475971
8256 VILLAGE CREEK WAY,(A)VC TAKE VEH W/O OWNER,1/2/2006 21:00,2,21,38.45790447,-121.437086
260 ODELL CIR, PC  BURGLARY VEHICLE,1/2/2006 21:00,2,21,38.67549475,-121.4977777
7821 ALTA VALLEY DR, PC ROBBERY- BUSINESS,1/2/2006 21:05,2,21,38.47322263,-121.4250682
BELLEVIEW AVE / FRUITRIDGE RD, PC  ROBBERY UNSPECIFIED,1/2/2006 21:07,2,21,38.52507079,-121.4199387
1776 SOUTH AVE,(E) BATTERY NONCOHAB SPOUS,1/2/2006 21:13,2,21,38.63253761,-121.4257122
2224 BELL AVE, VC AUTO THEFT LOCATE,1/2/2006 21:13,2,21,38.64688728,-121.4140661
7293 FARM DALE WAY,(A)VC TAKE VEH W/O OWNER,1/2/2006 21:25,2,21,38.49297696,-121.5071286
7661 SKIROS WAY,PROTECTIVE CUSTODY-I RPT,1/2/2006 21:29,2,21,38.47920034,-121.4638793
8TH ST / L ST,PROTECTIVE CUSTODY-I RPT,1/2/2006 21:36,2,21,38.57881567,-121.4970836
2660 STONECREEK DR, PC  ROBBERY UNSPECIFIED,1/2/2006 21:44,2,21,38.61402379,-121.4926144
YREKA AVE / CANYON TREE DR, PC  ROBBERY UNSPECIFIED,1/2/2006 21:55,2,21,38.49852712,-121.4742273
906 12TH ST,CASUALTY REPORT,1/2/2006 22:00,2,22,38.58053662,-121.4906312
1861 GLENROSE AVE,(A)VC TAKE VEH W/O OWNER,1/2/2006 22:00,2,22,38.61499899,-121.423449
19TH ST / P ST,(A)VC TAKE VEH W/O OWNER,1/2/2006 22:00,2,22,38.5704109,-121.4841033
19TH ST / J ST,CASUALTY REPORT,1/2/2006 22:05,2,22,38.57704873,-121.4812324
2451 MEADOWVIEW RD,CHILD WELFARE - I RPT,1/2/2006 22:49,2,22,38.48308908,-121.4790012
2828 AQUINO DR,FOUND PROPERTY - I RPT,1/2/2006 22:54,2,22,38.61733037,-121.510595
NORTHGATE BLVD / RIO TIERRA AVE,TRAFFIC-ACCIDENT INJURY,1/2/2006 22:58,2,22,38.62753184,-121.4755302
4500 TRUXEL RD, PC  BURGLARY VEHICLE,1/2/2006 23:00,2,23,38.65357208,-121.5095127
300 CURRAN AVE, PETTY THEFT CLOUT UNLOCKED,1/2/2006 23:00,2,23,38.6208506,-121.4700175
18TH ST / V ST W ST ALY, HS POSS DRUG PARAPH,1/2/2006 23:15,2,23,38.56363425,-121.4885101
757 ALAMOS AVE,(A)VC TAKE VEH W/O OWNER,1/2/2006 23:15,2,23,38.62053806,-121.4489382
2304 OAKMONT ST,(A)HS POSS CNTRL SUBST,1/2/2006 23:30,2,23,38.60765045,-121.4504831
1230 J ST,(A) GRAND THEFT-INSIDE,1/2/2006 23:30,2,23,38.57900945,-121.489911
NORTHGATE BLVD / SAN JUAN RD, PC  BURGLARY VEHICLE,1/2/2006 23:30,2,23,38.6296517,-121.4755286
4940 MACK RD,(A)()AWDW/NO FIREARM/CIVIL,1/2/2006 23:42,2,23,38.4735803,-121.4443013
EDGEWATER RD / EL CAMINO AVE,(A)HS POSS AMPHETAMINES,1/2/2006 23:44,2,23,38.61110308,-121.4618026
426 CLAIRE AVE,CASUALTY REPORT,1/3/2006 0:00,3,0,38.66166376,-121.4558592
4101 INNOVATOR DR, PC  BURGLARY VEHICLE,1/3/2006 0:00,3,0,38.64420903,-121.5129034
3962 3RD AVE, PC USE PERSONAL ID INFO,1/3/2006 0:00,3,0,38.54944953,-121.4614493
8025 WAGON TRAIL WAY,(A)VC TAKE VEH W/O OWNER,1/3/2006 0:01,3,0,38.50098733,-121.41042
412 ARCADE BLVD, PC  BURGLARY VEHICLE,1/3/2006 0:01,3,0,38.62255411,-121.4560212
219 S ST, PC-PETTY THEFT-COIN MACHIN,1/3/2006 0:01,3,0,38.57308322,-121.5075511
215 S ST, PC-PETTY THEFT-COIN MACHIN,1/3/2006 0:01,3,0,38.57308322,-121.5075511
217 S ST, PC-PETTY THEFT-COIN MACHIN,1/3/2006 0:01,3,0,38.57308322,-121.5075511
5720 HOLSTEIN WAY, PC  BURGLARY VEHICLE,1/3/2006 0:01,3,0,38.52186986,-121.5116968
1460 WOODRIDGE OAK WAY, PC  BURGLARY VEHICLE,1/3/2006 0:01,3,0,38.61775373,-121.4947194
4782 KIT WAY, PC   PETTY THEFT/INSIDE,1/3/2006 0:01,3,0,38.65467106,-121.4625907
1401 TIVERTON AVE, PC USE PERSONAL ID INFO,1/3/2006 0:01,3,0,38.49502703,-121.5030125
LAS PALMAS AVE / ALTOS AVE,(A) HIT/RUN,1/3/2006 0:02,3,0,38.61867245,-121.4481266
8120 TIMBERLAKE WAY,TOWED/STORED VEH-,1/3/2006 0:02,3,0,38.46101961,-121.414127
7530 RUSH RIVER DR, PC  ROBBERY UNSPECIFIED,1/3/2006 0:05,3,0,38.48531018,-121.5356226
99 VILLAGE CIR,(E) BATTERY NONCOHAB SPOUS,1/3/2006 0:08,3,0,38.64336682,-121.4216859
JIBBOOM ST / RICHARDS BLVD, VC AUTO THEFT LOCATE,1/3/2006 0:09,3,0,38.59667389,-121.5056982
1ST AVE / ALHAMBRA BLVD, PC SELL/TRANSP TEAR GAS,1/3/2006 0:22,3,0,38.55513128,-121.4728661
5560 MCGLASHAN ST,(B)()PC  VANDALISM +$,1/3/2006 0:26,3,0,38.52512948,-121.4487903
19TH ST / CAPITOL AVE, VC AUTO THEFT LOCATE,1/3/2006 0:38,3,0,38.57372161,-121.4826732
6815 24TH ST,MISCELLANEOUS I RPT (ZMISC),1/3/2006 0:41,3,0,38.50290045,-121.4819248
4918 KOKOMO DR,(A) GRAND THEFT-CLOUT-UNLOC,1/3/2006 1:00,3,1,38.66172026,-121.527605
2412 E ST,(A)VC TAKE VEH W/O OWNER,1/3/2006 2:00,3,2,38.58048952,-121.4715453
610 BERCUT DR, PC  BURGLARY BUSINESS,1/3/2006 2:00,3,2,38.60055347,-121.4985749
7767 LA RIVIERA DR, PC  BURGLARY VEHICLE,1/3/2006 2:00,3,2,38.55463027,-121.4116414
23RD ST / CAPITOL AVE, HS POSS DRUG PARAPH,1/3/2006 2:01,3,2,38.5722972,-121.4773354
4673 DANROTH DR, PC  BURGLARY VEHICLE,1/3/2006 2:35,3,2,38.65300918,-121.4618713
1245 27TH AVE,(B)()PC  VANDALISM +$,1/3/2006 2:54,3,2,38.52845688,-121.5128857
1470 MATHEWS WAY,THREATS - I RPT,1/3/2006 3:00,3,3,38.48972495,-121.5024485
715 L ST, PC  ROBBERY UNSPECIFIED,1/3/2006 3:05,3,3,38.57905171,-121.4976906
6230 GREENHAVEN DR, VC AUTO THEFT LOCATE,1/3/2006 3:07,3,3,38.51382164,-121.5269234
1045 GRAND AVE,(B)()PC  VANDALISM +$,1/3/2006 3:15,3,3,38.63684482,-121.4423353
1824 DAWNELLE WAY,(A) PC GRAND THEFT,1/3/2006 4:00,3,4,38.68251335,-121.5015993
950 ELEANOR AVE,BATTERY - I RPT,1/3/2006 4:16,3,4,38.61586018,-121.4445924
4555 FRANCIS CT,(A)  HOMICIDE,1/3/2006 4:57,3,4,38.53402736,-121.4978746
4555 FRANCIS CT,MISSING PERSON,1/3/2006 4:57,3,4,38.53402736,-121.4978746
2170 20TH AVE,ACCIDENTAL FIRES/ARSON -I RPT,1/3/2006 5:23,3,5,38.53432365,-121.488409
3900 ROSEVILLE RD,(A)VC TAKE VEH W/O OWNER,1/3/2006 5:30,3,5,38.63908268,-121.4042501
416 28TH ST, WI DANGER SELF/OTHERS,1/3/2006 5:35,3,5,38.57984491,-121.4669044
3800 DIDCOT CIR, PC  BURGLARY RESIDENCE,1/3/2006 6:30,3,6,38.63535473,-121.4622882
TRUXEL RD / I 80 EB,(A) RECEIVE STOLEN PROPERTY,1/3/2006 6:39,3,6,38.63365507,-121.500334
8531 THYS CT,BUSINESS PERMITS - I RPT,1/3/2006 7:00,3,7,38.51928736,-121.3889165
BROADWAY / 20TH ST,TOWED/STORED VEHICLE,1/3/2006 7:27,3,7,38.56010621,-121.4867588
7024 MAITA CIR, PC  BURGLARY RESIDENCE,1/3/2006 7:30,3,7,38.5404985,-121.4212258
3526 37TH ST,(B)()(A) VANDALISM/ -$,1/3/2006 7:40,3,7,38.54219716,-121.4673115
61ST ST / 19TH AVE, VC AUTO THEFT LOCATE,1/3/2006 7:57,3,7,38.53494151,-121.4335978
7767 21ST AVE,(A)VC TAKE VEH W/O OWNER,1/3/2006 8:00,3,8,38.53243835,-121.4139778
5303 FRANKLIN BLVD,FOUND PROPERTY - I RPT,1/3/2006 8:00,3,8,38.52718667,-121.4712477
3180 GUADALAJARA WAY, PC  BURGLARY VEHICLE,1/3/2006 8:00,3,8,38.62688953,-121.5279374
N B ST / N 7TH ST,TRAFFIC-ACCIDENT INJURY,1/3/2006 8:00,3,8,38.5923559,-121.4926811
1820 FRIENZA AVE, PC  BURGLARY BUSINESS,1/3/2006 8:00,3,8,38.61199425,-121.4244182
48 ROSE MEAD CIR,G(B) PC ACCESS CARD FRAUD,1/3/2006 8:00,3,8,38.49397262,-121.5075131
1671 PEBBLEWOOD DR, PETTY THEFT/LICENSE PLATE,1/3/2006 8:02,3,8,38.62145778,-121.49973
SELMA ST / DIXIEANNE AVE, VC AUTO THEFT LOCATE,1/3/2006 8:02,3,8,38.60929375,-121.4404159
10TH ST / K ST,(B)HS POSS -GR MARIJ,1/3/2006 8:05,3,8,38.57920289,-121.493943
27TH ST / E ST,TRAFFIC-ACCIDENT INJURY,1/3/2006 8:06,3,8,38.57965854,-121.4681757
4520 BROOKFIELD DR,TOWED/STORED VEHICLE,1/3/2006 8:06,3,8,38.48235122,-121.4506994
POCKET RD / COLEMAN RANCH WAY,TRAFFIC-ACCIDENT INJURY,1/3/2006 8:08,3,8,38.47704073,-121.5231254
BANDON WAY / DEVRI CT,FOUND PROPERTY - I RPT,1/3/2006 8:10,3,8,38.62612259,-121.5047204
CENTER PKWY / LERNER WAY,TOWED/STORED VEH-,1/3/2006 8:15,3,8,38.4797218,-121.440072
14TH ST / J ST,TOWED/STORED VEH-,1/3/2006 8:16,3,8,38.57882476,-121.4878834
15 BUSINESS PARK WAY, VC AUTO THEFT LOCATE,1/3/2006 8:21,3,8,38.51839666,-121.3965716
780 GREG THATCH CIR,(A)VC TAKE VEH W/O OWNER,1/3/2006 8:30,3,8,38.67803627,-121.5363804
4500 TYNEBOURNE ST,(B)()(A) VANDALISM/ -$,1/3/2006 8:30,3,8,38.65333642,-121.5363135
7231 GREENHAVEN DR,SUSP PERS-NO CRIME - I RPT,1/3/2006 8:43,3,8,38.49417981,-121.5235386
3900 ROSEVILLE RD,(A)VC TAKE VEH W/O OWNER,1/3/2006 8:55,3,8,38.63908268,-121.4042501
5TH ST / J ST,TOWED/STORED VEH-,1/3/2006 8:55,3,8,38.58207989,-121.5000936
1028 LAKE GLEN WAY, VC AUTO THEFT LOCATE,1/3/2006 8:57,3,8,38.51896869,-121.5205386
1701 ARDEN WAY,(A)VC TAKE VEH W/O OWNER,1/3/2006 9:00,3,9,38.60027317,-121.4252477
10TH AVE / 34TH ST,(A) HIT/RUN,1/3/2006 9:00,3,9,38.54264475,-121.4703011
4969 TORONTO WAY, PETTY THEFT CLOUT UNLOCKED,1/3/2006 9:00,3,9,38.53069117,-121.4105872
1904 HELENA AVE, PC USE PERSONAL ID INFO,1/3/2006 9:00,3,9,38.616307,-121.4225354
3916 BELDEN ST,G(B) PC ACCESS CARD FRAUD,1/3/2006 9:00,3,9,38.63909731,-121.4413653
7060 ROCK CREEK WAY, PC USE PERSONAL ID INFO,1/3/2006 9:00,3,9,38.51364018,-121.4211919
5241 9TH AVE,LOST PROPERTY - I RPT,1/3/2006 9:00,3,9,38.54368712,-121.4443079
NORTHGATE BLVD / JEFFERSON AVE,TOWED/STORED VEH-,1/3/2006 9:11,3,9,38.60672341,-121.4755923
2951 LOGANSPORT DR, PC  BURGLARY RESIDENCE,1/3/2006 9:15,3,9,38.66321971,-121.5276476
FRANKLIN BLVD / 11TH AVE, URINATE/DEFECATE PUB,1/3/2006 9:17,3,9,38.54242538,-121.4757955
TORRANCE AVE / 32ND ST,TOWED/STORED VEH-,1/3/2006 9:28,3,9,38.4876828,-121.4716869
1800 2ND ST,(A) PC GRAND THEFT,1/3/2006 9:30,3,9,38.5740577,-121.5081215
55 QUASAR CIR,CASUALTY REPORT,1/3/2006 9:40,3,9,38.49442501,-121.4749039
H ST / 50TH ST,TOWED/STORED VEHICLE,1/3/2006 9:40,3,9,38.56940412,-121.4417047
2420 S ST, VC AUTO THEFT LOCATE,1/3/2006 9:41,3,9,38.56480438,-121.4781317
2681 FAIRFIELD ST, VC AUTO THEFT LOCATE,1/3/2006 9:41,3,9,38.6161168,-121.4529308
4830 J ST,TOWED/STORED VEHICLE,1/3/2006 9:49,3,9,38.56654113,-121.4436297
21ST ST / I ST J ST ALY,TOWED/STORED VEHICLE,1/3/2006 9:58,3,9,38.57688189,-121.4783232
316 ROUNDTREE CT,(A) GRAND THEFT-INSIDE,1/3/2006 10:00,3,10,38.50336488,-121.5391044
8TH ST / K ST,TOWED/STORED VEHICLE,1/3/2006 10:22,3,10,38.57991197,-121.4966071
BROOKFIELD DR / TEAK CT,TOWED/STORED VEH-,1/3/2006 10:23,3,10,38.48155327,-121.4608538
